county,rate,state,year
Fremont County,3,Iowa,2016
Greene County,2.1,Iowa,2016
Grundy County,2.8,Iowa,2016
Guthrie County,2.5,Iowa,2016
Hamilton County,2.9,Iowa,2016
Hancock County,2.2,Iowa,2016
Hardin County,3.4,Iowa,2016
Harrison County,2.6,Iowa,2016
Henry County,2.8,Iowa,2016
Howard County,2.6,Iowa,2016
Humboldt County,2.1,Iowa,2016
Ida County,1.9,Iowa,2016
Iowa County,2.4,Iowa,2016
Jackson County,3.1,Iowa,2016
Jasper County,2.9,Iowa,2016
Jefferson County,3.5,Iowa,2016
Johnson County,2,Iowa,2016
Jones County,3.1,Iowa,2016
Keokuk County,3.7,Iowa,2016
Kossuth County,2,Iowa,2016
Lee County,5.4,Iowa,2016
Linn County,3.1,Iowa,2016
Louisa County,3.2,Iowa,2016
Lucas County,2.4,Iowa,2016
Lyon County,1.8,Iowa,2016
Madison County,2.8,Iowa,2016
Mahaska County,3.1,Iowa,2016
Marion County,2.4,Iowa,2016
Marshall County,3.8,Iowa,2016
Mills County,3,Iowa,2016
Mitchell County,1.9,Iowa,2016
Monona County,3,Iowa,2016
Monroe County,4.8,Iowa,2016
Montgomery County,3.4,Iowa,2016
Muscatine County,3.1,Iowa,2016
O'Brien County,2.1,Iowa,2016
Osceola County,2.5,Iowa,2016
Page County,5.4,Iowa,2016
Palo Alto County,2.8,Iowa,2016
Plymouth County,2.7,Iowa,2016
Pocahontas County,2.2,Iowa,2016
Polk County,3,Iowa,2016
Pottawattamie County,2.6,Iowa,2016
Poweshiek County,2.7,Iowa,2016
Ringgold County,2.6,Iowa,2016
Sac County,2.3,Iowa,2016
Scott County,3.9,Iowa,2016
Shelby County,2.4,Iowa,2016
Sioux County,1.4,Iowa,2016
Story County,1.7,Iowa,2016
Tama County,3.2,Iowa,2016
Taylor County,2.3,Iowa,2016
Union County,2.9,Iowa,2016
Van Buren County,3.2,Iowa,2016
Wapello County,6.4,Iowa,2016
Warren County,2.6,Iowa,2016
Washington County,2.5,Iowa,2016
Wayne County,3,Iowa,2016
Webster County,3.2,Iowa,2016
Winnebago County,2.8,Iowa,2016
Winneshiek County,2.3,Iowa,2016
Woodbury County,3.3,Iowa,2016
Worth County,2.7,Iowa,2016
Wright County,3.7,Iowa,2016
Allen County,4.9,Kansas,2016
Anderson County,3.7,Kansas,2016
Atchison County,5.7,Kansas,2016
Barber County,3.5,Kansas,2016
Barton County,4.2,Kansas,2016
Bourbon County,4.5,Kansas,2016
Brown County,3.5,Kansas,2016
Butler County,4.1,Kansas,2016
Chase County,3.4,Kansas,2016
Chautauqua County,5.3,Kansas,2016
Cherokee County,4.1,Kansas,2016
Cheyenne County,3,Kansas,2016
Clark County,2.4,Kansas,2016
Clay County,4.1,Kansas,2016
Cloud County,4.7,Kansas,2016
Coffey County,5,Kansas,2016
Comanche County,3.1,Kansas,2016
Cowley County,4.3,Kansas,2016
Crawford County,4.4,Kansas,2016
Decatur County,3.2,Kansas,2016
Dickinson County,3.9,Kansas,2016
Doniphan County,3.7,Kansas,2016
Douglas County,3.3,Kansas,2016
Edwards County,3.1,Kansas,2016
Elk County,4.3,Kansas,2016
Ellis County,2.8,Kansas,2016
Ellsworth County,3.6,Kansas,2016
Finney County,2.9,Kansas,2016
Ford County,3.1,Kansas,2016
Franklin County,3.6,Kansas,2016
Geary County,5.1,Kansas,2016
Gove County,2.4,Kansas,2016
Graham County,3.9,Kansas,2016
Grant County,3.5,Kansas,2016
Gray County,2.3,Kansas,2016
Greeley County,2.2,Kansas,2016
Greenwood County,4.6,Kansas,2016
Hamilton County,2.5,Kansas,2016
Harper County,3.8,Kansas,2016
Harvey County,4.2,Kansas,2016
Haskell County,2.5,Kansas,2016
Hodgeman County,2.8,Kansas,2016
Jackson County,3.2,Kansas,2016
Jefferson County,3.6,Kansas,2016
Jewell County,3.9,Kansas,2016
Johnson County,3.2,Kansas,2016
Kearny County,2.8,Kansas,2016
Kingman County,4.2,Kansas,2016
Kiowa County,2.9,Kansas,2016
Labette County,5.2,Kansas,2016
Lane County,3.1,Kansas,2016
Leavenworth County,3.9,Kansas,2016
Lincoln County,3.5,Kansas,2016
Linn County,5.8,Kansas,2016
Logan County,2.5,Kansas,2016
Lyon County,3.8,Kansas,2016
Marion County,4.1,Kansas,2016
Marshall County,3.1,Kansas,2016
McPherson County,2.9,Kansas,2016
Meade County,2.9,Kansas,2016
Miami County,3.8,Kansas,2016
Mitchell County,3,Kansas,2016
Montgomery County,5.8,Kansas,2016
Morris County,3.8,Kansas,2016
Morton County,3.7,Kansas,2016
Nemaha County,2.5,Kansas,2016
Neosho County,6.5,Kansas,2016
Ness County,3.5,Kansas,2016
Norton County,2.3,Kansas,2016
Osage County,4.3,Kansas,2016
Osborne County,3.1,Kansas,2016
Ottawa County,3.5,Kansas,2016
Pawnee County,3.3,Kansas,2016
Phillips County,2.6,Kansas,2016
Pottawatomie County,3.4,Kansas,2016
Pratt County,3.7,Kansas,2016
Rawlins County,2.2,Kansas,2016
Reno County,4.3,Kansas,2016
Republic County,2.9,Kansas,2016
Rice County,3.5,Kansas,2016
Riley County,3.1,Kansas,2016
Rooks County,4.3,Kansas,2016
Rush County,3.6,Kansas,2016
Russell County,3.9,Kansas,2016
Saline County,3.4,Kansas,2016
Scott County,2.3,Kansas,2016
Sedgwick County,4.4,Kansas,2016
Seward County,3.9,Kansas,2016
Shawnee County,3.7,Kansas,2016
Sheridan County,2.3,Kansas,2016
Sherman County,3.3,Kansas,2016
Smith County,3.1,Kansas,2016
Stafford County,3.7,Kansas,2016
Stanton County,2.9,Kansas,2016
Stevens County,3.5,Kansas,2016
Sumner County,4,Kansas,2016
Thomas County,2.8,Kansas,2016
Trego County,3.1,Kansas,2016
Wabaunsee County,4,Kansas,2016
Wallace County,2.6,Kansas,2016
Washington County,3,Kansas,2016
Wichita County,2.4,Kansas,2016
Wilson County,5.9,Kansas,2016
Woodson County,5.9,Kansas,2016
Wyandotte County,5.1,Kansas,2016
Adair County,5.6,Kentucky,2016
Allen County,3.4,Kentucky,2016
Anderson County,3.4,Kentucky,2016
Ballard County,7.2,Kentucky,2016
Barren County,3.9,Kentucky,2016
Bath County,5.9,Kentucky,2016
Bell County,7.4,Kentucky,2016
Boone County,3.3,Kentucky,2016
Bourbon County,4,Kentucky,2016
Boyd County,6.8,Kentucky,2016
Boyle County,4.3,Kentucky,2016
Bracken County,5,Kentucky,2016
Breathitt County,7.9,Kentucky,2016
Breckinridge County,4.9,Kentucky,2016
Bullitt County,3.6,Kentucky,2016
Butler County,4.5,Kentucky,2016
Caldwell County,4.4,Kentucky,2016
Calloway County,3.7,Kentucky,2016
Campbell County,3.4,Kentucky,2016
Carlisle County,5,Kentucky,2016
Carroll County,4.2,Kentucky,2016
Carter County,8.1,Kentucky,2016
Casey County,4.1,Kentucky,2016
Christian County,5,Kentucky,2016
Clark County,4,Kentucky,2016
Clay County,7.9,Kentucky,2016
Clinton County,5.8,Kentucky,2016
Crittenden County,4,Kentucky,2016
Cumberland County,4.5,Kentucky,2016
Daviess County,3.9,Kentucky,2016
Edmonson County,5.2,Kentucky,2016
Elliott County,8.8,Kentucky,2016
Estill County,5,Kentucky,2016
Fayette County,3,Kentucky,2016
Fleming County,4.5,Kentucky,2016
Floyd County,8.8,Kentucky,2016
Franklin County,3.5,Kentucky,2016
Fulton County,5.6,Kentucky,2016
Gallatin County,4.4,Kentucky,2016
Garrard County,4.2,Kentucky,2016
Grant County,4.2,Kentucky,2016
Graves County,5.4,Kentucky,2016
Grayson County,6.3,Kentucky,2016
Green County,3.7,Kentucky,2016
Greenup County,7,Kentucky,2016
Hancock County,4.6,Kentucky,2016
Hardin County,3.9,Kentucky,2016
Harlan County,10.2,Kentucky,2016
Harrison County,4.2,Kentucky,2016
Hart County,3.9,Kentucky,2016
Henderson County,4.2,Kentucky,2016
Henry County,3.5,Kentucky,2016
Hickman County,5,Kentucky,2016
Hopkins County,4.6,Kentucky,2016
Jackson County,6.3,Kentucky,2016
Jefferson County,3.8,Kentucky,2016
Jessamine County,3.3,Kentucky,2016
Johnson County,8.3,Kentucky,2016
Kenton County,3.5,Kentucky,2016
Knott County,9.3,Kentucky,2016
Knox County,6.8,Kentucky,2016
Larue County,3.8,Kentucky,2016
Laurel County,5.2,Kentucky,2016
Lawrence County,8.5,Kentucky,2016
Lee County,7.2,Kentucky,2016
Leslie County,10.9,Kentucky,2016
Letcher County,9.5,Kentucky,2016
Lewis County,7.3,Kentucky,2016
Lincoln County,5,Kentucky,2016
Livingston County,5.9,Kentucky,2016
Logan County,3.6,Kentucky,2016
Lyon County,5.3,Kentucky,2016
Madison County,3.4,Kentucky,2016
Magoffin County,15.1,Kentucky,2016
Marion County,3.6,Kentucky,2016
Marshall County,4.9,Kentucky,2016
Martin County,7.9,Kentucky,2016
Mason County,4.9,Kentucky,2016
McCracken County,5,Kentucky,2016
McCreary County,6.2,Kentucky,2016
McLean County,4.1,Kentucky,2016
Meade County,4.3,Kentucky,2016
Menifee County,6.4,Kentucky,2016
Mercer County,4.3,Kentucky,2016
Metcalfe County,3.5,Kentucky,2016
Monroe County,3.5,Kentucky,2016
Montgomery County,5.1,Kentucky,2016
Morgan County,6.1,Kentucky,2016
Muhlenberg County,5.6,Kentucky,2016
Nelson County,3.8,Kentucky,2016
Nicholas County,4.5,Kentucky,2016
Ohio County,5.4,Kentucky,2016
Oldham County,2.9,Kentucky,2016
Owen County,4.1,Kentucky,2016
Owsley County,7.7,Kentucky,2016
Pendleton County,4.2,Kentucky,2016
Perry County,8.9,Kentucky,2016
Pike County,8.8,Kentucky,2016
Powell County,6,Kentucky,2016
Pulaski County,4.6,Kentucky,2016
Robertson County,5.1,Kentucky,2016
Rockcastle County,4.6,Kentucky,2016
Rowan County,4.6,Kentucky,2016
Russell County,7.1,Kentucky,2016
Scott County,3.2,Kentucky,2016
Shelby County,3,Kentucky,2016
Simpson County,3.7,Kentucky,2016
Spencer County,3.3,Kentucky,2016
Taylor County,4.2,Kentucky,2016
Todd County,3.5,Kentucky,2016
Trigg County,4.6,Kentucky,2016
Trimble County,4.5,Kentucky,2016
Union County,5.6,Kentucky,2016
Warren County,3.1,Kentucky,2016
Washington County,3.4,Kentucky,2016
Wayne County,6.4,Kentucky,2016
Webster County,5.2,Kentucky,2016
Whitley County,5.5,Kentucky,2016
Wolfe County,7.1,Kentucky,2016
Woodford County,2.7,Kentucky,2016
Acadia Parish,6.6,Louisiana,2016
Allen Parish,5.7,Louisiana,2016
Ascension Parish,4.5,Louisiana,2016
Assumption Parish,7.6,Louisiana,2016
Avoyelles Parish,6.2,Louisiana,2016
Beauregard Parish,5.5,Louisiana,2016
Bienville Parish,6.7,Louisiana,2016
Bossier Parish,4.9,Louisiana,2016
Caddo Parish,6.1,Louisiana,2016
Calcasieu Parish,4.2,Louisiana,2016
Caldwell Parish,6.5,Louisiana,2016
Cameron Parish,3.7,Louisiana,2016
Catahoula Parish,7.7,Louisiana,2016
Claiborne Parish,6,Louisiana,2016
Concordia Parish,7.5,Louisiana,2016
De Soto Parish,6.7,Louisiana,2016
East Baton Rouge Parish,4.7,Louisiana,2016
East Carroll Parish,10.3,Louisiana,2016
East Feliciana Parish,5,Louisiana,2016
Evangeline Parish,6.5,Louisiana,2016
Franklin Parish,7.8,Louisiana,2016
Grant Parish,6.2,Louisiana,2016
Iberia Parish,8.3,Louisiana,2016
Iberville Parish,5.9,Louisiana,2016
Jackson Parish,4.9,Louisiana,2016
Jefferson Davis Parish,5.3,Louisiana,2016
Jefferson Parish,4.7,Louisiana,2016
La Salle Parish,5.3,Louisiana,2016
Lafayette Parish,5.5,Louisiana,2016
Lafourche Parish,5.8,Louisiana,2016
Lincoln Parish,5.7,Louisiana,2016
Livingston Parish,4.7,Louisiana,2016
Madison Parish,7.7,Louisiana,2016
Morehouse Parish,8.7,Louisiana,2016
Natchitoches Parish,6.4,Louisiana,2016
Orleans Parish,5.2,Louisiana,2016
Ouachita Parish,5.5,Louisiana,2016
Plaquemines Parish,5,Louisiana,2016
Pointe Coupee Parish,5.9,Louisiana,2016
Rapides Parish,5.7,Louisiana,2016
Red River Parish,5.9,Louisiana,2016
Richland Parish,6.2,Louisiana,2016
Sabine Parish,6.1,Louisiana,2016
Saint Bernard Parish,5.4,Louisiana,2016
Saint Charles Parish,4.6,Louisiana,2016
Saint Helena Parish,6.7,Louisiana,2016
Saint James Parish,6.3,Louisiana,2016
Saint John the Baptist Parish,5.9,Louisiana,2016
Saint Landry Parish,7.1,Louisiana,2016
Saint Martin Parish,6.8,Louisiana,2016
Saint Mary Parish,8.4,Louisiana,2016
Saint Tammany Parish,4.5,Louisiana,2016
Tangipahoa Parish,5.9,Louisiana,2016
Tensas Parish,8.2,Louisiana,2016
Terrebonne Parish,6.4,Louisiana,2016
Union Parish,5.9,Louisiana,2016
Vermilion Parish,6.8,Louisiana,2016
Vernon Parish,6.9,Louisiana,2016
Washington Parish,6.1,Louisiana,2016
Webster Parish,7.5,Louisiana,2016
West Baton Rouge Parish,4.7,Louisiana,2016
West Carroll Parish,10.4,Louisiana,2016
West Feliciana Parish,4.2,Louisiana,2016
Winn Parish,7.2,Louisiana,2016
Androscoggin County,3.4,Maine,2016
Aroostook County,5.5,Maine,2016
Cumberland County,3,Maine,2016
Franklin County,4.4,Maine,2016
Hancock County,4.6,Maine,2016
Kennebec County,3.5,Maine,2016
Knox County,3.5,Maine,2016
Lincoln County,3.8,Maine,2016
Oxford County,4.5,Maine,2016
Penobscot County,4,Maine,2016
Piscataquis County,5.4,Maine,2016
Sagadahoc County,3,Maine,2016
Somerset County,5.2,Maine,2016
Waldo County,3.7,Maine,2016
Washington County,5.1,Maine,2016
York County,3.3,Maine,2016
Allegany County,5,Maryland,2016
Anne Arundel County,3.4,Maryland,2016
Baltimore City,5.8,Maryland,2016
Baltimore County,4.2,Maryland,2016
Calvert County,3.4,Maryland,2016
Caroline County,4.6,Maryland,2016
Carroll County,3.1,Maryland,2016
Cecil County,4.5,Maryland,2016
Charles County,3.9,Maryland,2016
Dorchester County,5.7,Maryland,2016
Frederick County,3.4,Maryland,2016
Garrett County,4.7,Maryland,2016
Harford County,3.7,Maryland,2016
Howard County,3,Maryland,2016
Kent County,4.3,Maryland,2016
Montgomery County,3.1,Maryland,2016
Prince George's County,4.1,Maryland,2016
Queen Annes County,3.4,Maryland,2016
Saint Marys County,3.6,Maryland,2016
Somerset County,6.7,Maryland,2016
Talbot County,4.1,Maryland,2016
Washington County,4.5,Maryland,2016
Wicomico County,6,Maryland,2016
Worcester County,10.1,Maryland,2016
Barnstable County,3.6,Massachusetts,2016
Berkshire County,3.2,Massachusetts,2016
Bristol County,3.4,Massachusetts,2016
Dukes County,4.4,Massachusetts,2016
Essex County,2.9,Massachusetts,2016
Franklin County,2.4,Massachusetts,2016
Hampden County,3.7,Massachusetts,2016
Hampshire County,2.4,Massachusetts,2016
Middlesex County,2.3,Massachusetts,2016
Nantucket County,3.4,Massachusetts,2016
Norfolk County,2.5,Massachusetts,2016
Plymouth County,2.8,Massachusetts,2016
Suffolk County,2.6,Massachusetts,2016
Worcester County,2.9,Massachusetts,2016
Alcona County,6.4,Michigan,2016
Alger County,7.5,Michigan,2016
Allegan County,3.1,Michigan,2016
Alpena County,4.8,Michigan,2016
Antrim County,5.9,Michigan,2016
Arenac County,6.7,Michigan,2016
Baraga County,6.4,Michigan,2016
Barry County,3.1,Michigan,2016
Bay County,4.2,Michigan,2016
Benzie County,5.1,Michigan,2016
Berrien County,4.1,Michigan,2016
Branch County,3.9,Michigan,2016
Calhoun County,3.8,Michigan,2016
Cass County,4,Michigan,2016
Charlevoix County,4.6,Michigan,2016
Cheboygan County,9,Michigan,2016
Chippewa County,5.9,Michigan,2016
Clare County,5.9,Michigan,2016
Clinton County,2.8,Michigan,2016
Crawford County,6.4,Michigan,2016
Delta County,5.2,Michigan,2016
Dickinson County,4.2,Michigan,2016
Eaton County,3,Michigan,2016
Emmet County,5.6,Michigan,2016
Genesee County,4.4,Michigan,2016
Gladwin County,5.5,Michigan,2016
Gogebic County,5.8,Michigan,2016
Grand Traverse County,3.4,Michigan,2016
Gratiot County,4.4,Michigan,2016
Hillsdale County,4.2,Michigan,2016
Houghton County,4.6,Michigan,2016
Huron County,3.8,Michigan,2016
Ingham County,3.3,Michigan,2016
Ionia County,3.2,Michigan,2016
Iosco County,5.7,Michigan,2016
Iron County,5.4,Michigan,2016
Isabella County,3.7,Michigan,2016
Jackson County,3.9,Michigan,2016
Kalamazoo County,3.4,Michigan,2016
Kalkaska County,5.5,Michigan,2016
Kent County,2.9,Michigan,2016
Keweenaw County,7.8,Michigan,2016
Lake County,6,Michigan,2016
Lapeer County,5.3,Michigan,2016
Leelanau County,3.8,Michigan,2016
Lenawee County,3.5,Michigan,2016
Livingston County,3.7,Michigan,2016
Luce County,6.1,Michigan,2016
Mackinac County,10.2,Michigan,2016
Macomb County,4.6,Michigan,2016
Manistee County,5.3,Michigan,2016
Marquette County,4.7,Michigan,2016
Mason County,4.8,Michigan,2016
Mecosta County,4.2,Michigan,2016
Menominee County,4.9,Michigan,2016
Midland County,3.9,Michigan,2016
Missaukee County,4.1,Michigan,2016
Monroe County,3.5,Michigan,2016
Montcalm County,4,Michigan,2016
Montmorency County,9.1,Michigan,2016
Muskegon County,4.4,Michigan,2016
Newaygo County,3.8,Michigan,2016
Oakland County,3.8,Michigan,2016
Oceana County,5.7,Michigan,2016
Ogemaw County,6.2,Michigan,2016
Ontonagon County,7.4,Michigan,2016
Osceola County,4.3,Michigan,2016
Oscoda County,6.3,Michigan,2016
Otsego County,5.1,Michigan,2016
Ottawa County,2.8,Michigan,2016
Presque Isle County,7.4,Michigan,2016
Roscommon County,6.6,Michigan,2016
Saginaw County,4.2,Michigan,2016
Saint Clair County,5.1,Michigan,2016
Saint Joseph County,3.6,Michigan,2016
Sanilac County,4.5,Michigan,2016
Schoolcraft County,7.1,Michigan,2016
Shiawassee County,4,Michigan,2016
Tuscola County,4.8,Michigan,2016
Van Buren County,4.4,Michigan,2016
Washtenaw County,2.9,Michigan,2016
Wayne County,5.7,Michigan,2016
Wexford County,4.5,Michigan,2016
Aitkin County,6.8,Minnesota,2016
Anoka County,3.3,Minnesota,2016
Becker County,4,Minnesota,2016
Beltrami County,4.4,Minnesota,2016
Benton County,3.7,Minnesota,2016
Big Stone County,4.1,Minnesota,2016
Blue Earth County,2.6,Minnesota,2016
Brown County,3.3,Minnesota,2016
Carlton County,4.7,Minnesota,2016
Carver County,2.9,Minnesota,2016
Cass County,6.9,Minnesota,2016
Chippewa County,3.4,Minnesota,2016
Chisago County,3.7,Minnesota,2016
Clay County,2.6,Minnesota,2016
Clearwater County,8,Minnesota,2016
Cook County,5.1,Minnesota,2016
Cottonwood County,5.6,Minnesota,2016
Crow Wing County,4.9,Minnesota,2016
Dakota County,3,Minnesota,2016
Dodge County,2.9,Minnesota,2016
Douglas County,3.2,Minnesota,2016
Faribault County,4,Minnesota,2016
Fillmore County,3.3,Minnesota,2016
Freeborn County,3.8,Minnesota,2016
Goodhue County,3.1,Minnesota,2016
Grant County,3.7,Minnesota,2016
Hennepin County,3.1,Minnesota,2016
Houston County,3.2,Minnesota,2016
Hubbard County,6.4,Minnesota,2016
Isanti County,3.9,Minnesota,2016
Itasca County,8.9,Minnesota,2016
Jackson County,3.2,Minnesota,2016
Kanabec County,5.6,Minnesota,2016
Kandiyohi County,3.1,Minnesota,2016
Kittson County,3.6,Minnesota,2016
Koochiching County,9.4,Minnesota,2016
Lac qui Parle County,3.2,Minnesota,2016
Lake County,5.4,Minnesota,2016
Lake of the Woods County,6.3,Minnesota,2016
Le Sueur County,4,Minnesota,2016
Lincoln County,2.3,Minnesota,2016
Lyon County,2.7,Minnesota,2016
Mahnomen County,4.5,Minnesota,2016
Marshall County,6.4,Minnesota,2016
Martin County,3.3,Minnesota,2016
McLeod County,3.8,Minnesota,2016
Meeker County,3.6,Minnesota,2016
Mille Lacs County,5.2,Minnesota,2016
Morrison County,5,Minnesota,2016
Mower County,2.6,Minnesota,2016
Murray County,3.2,Minnesota,2016
Nicollet County,2.4,Minnesota,2016
Nobles County,3,Minnesota,2016
Norman County,3.6,Minnesota,2016
Olmsted County,2.6,Minnesota,2016
Otter Tail County,3.8,Minnesota,2016
Pennington County,4.6,Minnesota,2016
Pine County,5.1,Minnesota,2016
Pipestone County,2.9,Minnesota,2016
Polk County,3.3,Minnesota,2016
Pope County,3.2,Minnesota,2016
Ramsey County,3.2,Minnesota,2016
Red Lake County,6.6,Minnesota,2016
Redwood County,3.4,Minnesota,2016
Renville County,4.1,Minnesota,2016
Rice County,2.8,Minnesota,2016
Rock County,1.9,Minnesota,2016
Roseau County,4.1,Minnesota,2016
Saint Louis County,5.1,Minnesota,2016
Scott County,2.8,Minnesota,2016
Sherburne County,3.6,Minnesota,2016
Sibley County,3.4,Minnesota,2016
Stearns County,3.2,Minnesota,2016
Steele County,3,Minnesota,2016
Stevens County,2.5,Minnesota,2016
Swift County,4,Minnesota,2016
Todd County,4.6,Minnesota,2016
Traverse County,2.8,Minnesota,2016
Wabasha County,3.1,Minnesota,2016
Wadena County,4.8,Minnesota,2016
Waseca County,3.5,Minnesota,2016
Washington County,3,Minnesota,2016
Watonwan County,3.9,Minnesota,2016
Wilkin County,2.5,Minnesota,2016
Winona County,3,Minnesota,2016
Wright County,3.2,Minnesota,2016
Yellow Medicine County,2.9,Minnesota,2016
Adams County,7.2,Mississippi,2016
Alcorn County,4.7,Mississippi,2016
Amite County,6.3,Mississippi,2016
Attala County,5.9,Mississippi,2016
Benton County,5.2,Mississippi,2016
Bolivar County,6.2,Mississippi,2016
Calhoun County,4.5,Mississippi,2016
Carroll County,6.6,Mississippi,2016
Chickasaw County,5.7,Mississippi,2016
Choctaw County,4.8,Mississippi,2016
Claiborne County,9.2,Mississippi,2016
Clarke County,6,Mississippi,2016
Clay County,6.6,Mississippi,2016
Coahoma County,7.2,Mississippi,2016
Copiah County,5.6,Mississippi,2016
Covington County,4.7,Mississippi,2016
Desoto County,3.5,Mississippi,2016
Forrest County,4.9,Mississippi,2016
Franklin County,5.9,Mississippi,2016
George County,6.3,Mississippi,2016
Greene County,5.9,Mississippi,2016
Grenada County,4.7,Mississippi,2016
Hancock County,5.4,Mississippi,2016
Harrison County,4.9,Mississippi,2016
Hinds County,4.7,Mississippi,2016
Holmes County,9.1,Mississippi,2016
Humphreys County,8.9,Mississippi,2016
Issaquena County,11.6,Mississippi,2016
Itawamba County,4.3,Mississippi,2016
Jackson County,5.8,Mississippi,2016
Jasper County,6.7,Mississippi,2016
Jefferson County,10.9,Mississippi,2016
Jefferson Davis County,7,Mississippi,2016
Jones County,5.5,Mississippi,2016
Kemper County,8.9,Mississippi,2016
Lafayette County,3.8,Mississippi,2016
Lamar County,3.8,Mississippi,2016
Lauderdale County,5.6,Mississippi,2016
Lawrence County,6,Mississippi,2016
Leake County,6.2,Mississippi,2016
Lee County,4.2,Mississippi,2016
Leflore County,7.9,Mississippi,2016
Lincoln County,4.9,Mississippi,2016
Lowndes County,5.3,Mississippi,2016
Madison County,3.7,Mississippi,2016
Marion County,5.7,Mississippi,2016
Marshall County,4.8,Mississippi,2016
Monroe County,5.3,Mississippi,2016
Montgomery County,5.4,Mississippi,2016
Neshoba County,5.3,Mississippi,2016
Newton County,5.2,Mississippi,2016
Noxubee County,7.2,Mississippi,2016
Oktibbeha County,4.4,Mississippi,2016
Panola County,6.3,Mississippi,2016
Pearl River County,5.2,Mississippi,2016
Perry County,6,Mississippi,2016
Pike County,5.8,Mississippi,2016
Pontotoc County,4.2,Mississippi,2016
Prentiss County,4.8,Mississippi,2016
Quitman County,8.3,Mississippi,2016
Rankin County,3.6,Mississippi,2016
Scott County,4.2,Mississippi,2016
Sharkey County,7.5,Mississippi,2016
Simpson County,4.8,Mississippi,2016
Smith County,4.7,Mississippi,2016
Stone County,5.9,Mississippi,2016
Sunflower County,8,Mississippi,2016
Tallahatchie County,5.5,Mississippi,2016
Tate County,4.8,Mississippi,2016
Tippah County,4.7,Mississippi,2016
Tishomingo County,4.7,Mississippi,2016
Tunica County,5.7,Mississippi,2016
Union County,3.9,Mississippi,2016
Walthall County,6.5,Mississippi,2016
Warren County,5.5,Mississippi,2016
Washington County,7.8,Mississippi,2016
Wayne County,6.4,Mississippi,2016
Webster County,5.2,Mississippi,2016
Wilkinson County,8.3,Mississippi,2016
Winston County,6.3,Mississippi,2016
Yalobusha County,5.3,Mississippi,2016
Yazoo County,6,Mississippi,2016
Adair County,4.9,Missouri,2016
Andrew County,2.9,Missouri,2016
Atchison County,3.6,Missouri,2016
Audrain County,3.3,Missouri,2016
Barry County,3.7,Missouri,2016
Barton County,5.2,Missouri,2016
Bates County,4.2,Missouri,2016
Benton County,5.2,Missouri,2016
Bollinger County,3.9,Missouri,2016
Boone County,2.6,Missouri,2016
Buchanan County,3.5,Missouri,2016
Butler County,4.6,Missouri,2016
Caldwell County,3.6,Missouri,2016
Callaway County,3.2,Missouri,2016
Camden County,4.9,Missouri,2016
Cape Girardeau County,3.6,Missouri,2016
Carroll County,4.2,Missouri,2016
Carter County,5.6,Missouri,2016
Cass County,3.3,Missouri,2016
Cedar County,3.9,Missouri,2016
Chariton County,3.5,Missouri,2016
Christian County,3.1,Missouri,2016
Clark County,6.5,Missouri,2016
Clay County,3.2,Missouri,2016
Clinton County,3.2,Missouri,2016
Cole County,2.8,Missouri,2016
Cooper County,3.7,Missouri,2016
Crawford County,4.7,Missouri,2016
Dade County,3.6,Missouri,2016
Dallas County,4.8,Missouri,2016
Daviess County,3,Missouri,2016
Dekalb County,3.5,Missouri,2016
Dent County,4.7,Missouri,2016
Douglas County,4.6,Missouri,2016
Dunklin County,6.7,Missouri,2016
Franklin County,3.3,Missouri,2016
Gasconade County,5.6,Missouri,2016
Gentry County,2.9,Missouri,2016
Greene County,3.1,Missouri,2016
Grundy County,3.5,Missouri,2016
Harrison County,3.4,Missouri,2016
Henry County,4.2,Missouri,2016
Hickory County,4.9,Missouri,2016
Holt County,2.2,Missouri,2016
Howard County,3.4,Missouri,2016
Howell County,5.4,Missouri,2016
Iron County,5.5,Missouri,2016
Jackson County,4.3,Missouri,2016
Jasper County,3.6,Missouri,2016
Jefferson County,3.4,Missouri,2016
Johnson County,3.9,Missouri,2016
Knox County,3.3,Missouri,2016
Laclede County,5.4,Missouri,2016
Lafayette County,3.2,Missouri,2016
Lawrence County,3.4,Missouri,2016
Lewis County,3.8,Missouri,2016
Lincoln County,3.4,Missouri,2016
Linn County,5.6,Missouri,2016
Livingston County,3.1,Missouri,2016
Macon County,3.8,Missouri,2016
Madison County,4.4,Missouri,2016
Maries County,4.6,Missouri,2016
Marion County,3.5,Missouri,2016
McDonald County,3.6,Missouri,2016
Mercer County,3.5,Missouri,2016
Miller County,4.5,Missouri,2016
Mississippi County,5.6,Missouri,2016
Moniteau County,3.4,Missouri,2016
Monroe County,4,Missouri,2016
Montgomery County,3.6,Missouri,2016
Morgan County,5,Missouri,2016
New Madrid County,9.1,Missouri,2016
Newton County,3.7,Missouri,2016
Nodaway County,3.6,Missouri,2016
Oregon County,5,Missouri,2016
Osage County,2.8,Missouri,2016
Ozark County,5.9,Missouri,2016
Pemiscot County,7.5,Missouri,2016
Perry County,2.8,Missouri,2016
Pettis County,3.8,Missouri,2016
Phelps County,3.8,Missouri,2016
Pike County,3.5,Missouri,2016
Platte County,3,Missouri,2016
Polk County,3.8,Missouri,2016
Pulaski County,4.7,Missouri,2016
Putnam County,4.3,Missouri,2016
Ralls County,3.2,Missouri,2016
Randolph County,4.1,Missouri,2016
Ray County,3.8,Missouri,2016
Reynolds County,4.9,Missouri,2016
